"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p.adj","otu","domain","phylum","class","order","family","genus","sp","highest","group","mean.N"
"4365865",0.284407067392621,-0.681158671870303,1.82351418202702,0.134819190260657,0.71348674960124,0.924335847571962,0.931013660495812,"4365865","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Within.L",80.2057435919622
"793461",0.0844123528093377,1.00426260813478,2.77444549895081,0.13347437302923,0.714856543074871,0.924335847571962,0.931013660495812,"793461","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","dieselolei","999","Within.L",42.7264993570782
"811729",0.100863923762062,0.964640165279709,2.64726913552505,0.13528702110321,0.713012048327282,0.924335847571962,0.931013660495812,"811729","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA,"999","Within.L",31.4636817225636
"941901",0.289712408611322,-0.701544982666308,1.88185617879231,0.134098282639627,0.714220077577343,0.924335847571962,0.931013660495812,"941901","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",66.1012483225991
"278366",0.10646460239993,-0.905780706021239,2.42792699682997,0.132453383532635,0.715901726802578,0.924335847571962,0.931050528450645,"278366","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"999","Within.L",58.7165231705248
"4320402",0.186486055618521,-1.02233865540595,2.69053024289316,0.136328204698316,0.711958908708425,0.924335847571962,0.931013660495812,"4320402","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Robiginitalea",NA,"999","Within.L",133.322715519125
"190032",0.299322314866073,-0.589489276039821,1.59093972748669,0.133404715695463,0.71492770679008,0.924335847571962,0.931013660495812,"190032","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",53.147968647964
"1123523",5.60581514763329,0.32603112046059,0.877917018938511,0.139357677665657,0.70892040432598,0.924335847571962,0.929956213269724,"1123523","Bacteria","Verrucomicrobia","Opitutae","[Pelagicoccales]","[Pelagicoccaceae]","Pelagicoccus",NA,"999","Within.L",772.925593552428
"812914",0.75710908289327,0.498397780240909,1.35853809734175,0.136533904843077,0.711751387517299,0.924335847571962,0.931013660495812,"812914","Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae","Coraliomargarita",NA,"999","Within.L",112.644756261364
"578911",0.187497334152135,-1.07228724644675,2.8197497190999,0.135997530325909,0.712292883706616,0.924335847571962,0.931013660495812,"578911","Bacteria","Firmicutes","Bacilli","Bacillales","[Exiguobacteraceae]","Exiguobacterium",NA,"999","Within.L",183.610444068289
"1088305",0.0974847822389197,-1.08849326623777,2.91974817810924,0.13051967705357,0.717893827364105,0.926188855629563,0.931447623368929,"1088305","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA,"999","Within.L",98.2388389253167
"575190",0.127023262528853,-0.827892427162646,2.24734084074814,0.129864721769934,0.718572341237889,0.926345584091945,0.931447623368929,"575190","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",44.1603091126418
"974121",2.91406831459471,-0.378440618802685,1.0557491259476,0.126303858645997,0.722295535580962,0.927708276204178,0.933074318241549,"974121","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"999","Within.L",213.94356822277
"1096738",0.0898310405193523,-0.911751982852128,2.52047053148973,0.124605451775636,0.72409220836622,0.927708276204178,0.933074318241549,"1096738","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",NA,"999","Within.L",32.9937167849805
"577706",0.228477153782518,-0.769821168083044,2.12830131441688,0.125709664914837,0.722922552867225,0.927708276204178,0.933074318241549,"577706","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","OM27",NA,NA,"999","Within.L",92.5626249322933
"107797",0.208380191705033,-0.824073137936852,2.283570802408,0.124668352892797,0.724025423117822,0.927708276204178,0.933074318241549,"107797","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales",NA,NA,NA,"999","Within.L",98.6887494263762
"146137",0.359499828969486,-0.689076823227379,1.8942444196395,0.127792583320684,0.720731833482221,0.927708276204178,0.933018395875406,"146137","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",165.93467739562
"1104929",0.197444275123288,0.805528214444147,2.28487099826333,0.126536273096093,0.722050734423181,0.927708276204178,0.933074318241549,"1104929","Bacteria","Chloroflexi","Chloroflexi","[Roseiflexales]","[Roseiflexaceae]","Roseiflexus",NA,"999","Within.L",37.286087335702
"815642",0.360616943568861,-0.726163793554885,2.01633253477037,0.124958440696162,0.72371766740107,0.927708276204178,0.933074318241549,"815642","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Rubritalea",NA,"999","Within.L",122.138569375968
"585845",0.131124295077588,-0.786679737324498,2.17041635611357,0.12605229082169,0.722560796976009,0.927708276204178,0.933074318241549,"585845","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA,NA,"999","Within.L",43.4178011245187
"1078881",0.274248312984261,0.742051377935509,2.13962979549993,0.122411144125635,0.726433980787093,0.928478886768176,0.933387850577999,"1078881","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",90.0772876755467
"281206",0.394677217522826,0.640119083218465,1.84308225304825,0.122636197438226,0.726192723828586,0.928478886768176,0.933387850577999,"281206","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",122.640841509898
"789831",12.1206568990747,0.440607332869435,1.27802631750774,0.120399232480054,0.728601892502988,0.928478886768176,0.933387850577999,"789831","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,"999","Within.L",2633.95785811019
"111887",0.156669270435877,-0.837716569439606,2.3601196469408,0.120461311507881,0.728534697644759,0.928478886768176,0.933387850577999,"111887","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",51.8468216587955
"1107426",0.422038745185655,0.575920340741906,1.6580544309642,0.122534399062715,0.726301820793915,0.928478886768176,0.933387850577999,"1107426","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Olleya",NA,"999","Within.L",66.7037309895784
"284011",0.245306623319353,-0.662963022296447,1.87091034129488,0.121466530817941,0.727449329687599,0.928478886768176,0.933387850577999,"284011","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",97.4151060485217
"1109661",0.119503448535128,-0.864214022163004,2.43234396163515,0.120510411711962,0.728481564912512,0.928478886768176,0.933387850577999,"1109661","Bacteria","Verrucomicrobia","Verruco-5","R76-B128",NA,NA,NA,"999","Within.L",62.8344632507738
"1126147",0.309643331844488,0.770401190987921,2.30826409447871,0.113390743519631,0.736316359347713,0.929035678185424,0.935552306746816,"1126147","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","[Chromatiaceae]","Rheinheimera",NA,"999","Within.L",437.123179114293
"585574",0.12838903436054,0.751615320189694,2.25754525343146,0.112798196356323,0.736980644513995,0.929035678185424,0.935552306746816,"585574","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales",NA,NA,NA,"999","Within.L",41.8739107860188
"572591",0.194678260866766,-0.900308019780303,2.57581652133971,0.116355842088723,0.733020982983508,0.929035678185424,0.935552306746816,"572591","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",103.685704234348
"316871",1.79917303600737,-0.385344610657861,1.13294785050587,0.113681436618776,0.735991179316631,0.929035678185424,0.935552306746816,"316871","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae",NA,NA,"999","Within.L",229.461519578434
"730193",5.67389049221648,-0.278613939029838,0.810065065483645,0.116871040289652,0.732453192515127,0.929035678185424,0.935552306746816,"730193","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",796.77213253168
"279257",0.0801875791319359,-0.924889368868327,2.64994006820774,0.115746066091987,0.733694822217256,0.929035678185424,0.935552306746816,"279257","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",82.9602368354779
"113396",0.113099979864159,-0.807571336831004,2.32910158659395,0.115196258379456,0.734304092805232,0.929035678185424,0.935552306746816,"113396","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter",NA,"999","Within.L",20.8250545999078
"824640",8.89450647578905,-0.266881734036296,0.791432347253024,0.112408501146774,0.737418577994443,0.929035678185424,0.935552306746816,"824640","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",1136.01701549557
"809486",19.0745685180734,-0.246378080965936,0.729994996301694,0.112715036710597,0.73707402731541,0.929035678185424,0.935552306746816,"809486","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"999","Within.L",1917.63058438619
"1027000",0.4094047968567,-0.784283665074094,2.23641666110766,0.118026957007487,0.73118434437014,0.929035678185424,0.935552306746816,"1027000","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Crocinitomix",NA,"999","Within.L",159.321805170227
"254309",0.209329352920457,-0.888205602607608,2.58165463596231,0.112816727784832,0.736959840160651,0.929035678185424,0.935552306746816,"254309","Bacteria","Bacteroidetes","VC2_1_Bac22",NA,NA,NA,NA,"999","Within.L",64.6807572871661
"1062748",0.14765681611912,0.903049258778415,2.68118146381928,0.115535183120869,0.733928321402438,0.929035678185424,0.935552306746816,"1062748","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA,"999","Within.L",43.3360087094956
"3887094",0.612438618504759,-0.625477188508945,1.81515516953174,0.11511821485982,0.734390708227325,0.929035678185424,0.935552306746816,"3887094","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",314.975533396347
"3074191",0.135376647010624,0.902696377095573,2.6720957995339,0.116258585227513,0.733128325360761,0.929035678185424,0.935552306746816,"3074191","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA,NA,"999","Within.L",75.1893579423538
"4404061",1.12336732878432,-0.435315546506862,1.27606577149212,0.114049238523535,0.735580405380155,0.929035678185424,0.935552306746816,"4404061","Bacteria","Verrucomicrobia","[Methylacidiphilae]","Methylacidiphilales","LD19",NA,NA,"999","Within.L",85.1966871387987
"623999",0.174958062049807,0.891097467405318,2.69012484495075,0.111766627805679,0.738141750094713,0.929242793646864,0.935866777808428,"623999","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales",NA,NA,NA,"999","Within.L",86.2873540901705
"645175",0.125656810413756,-0.793765477461151,2.34071828877749,0.110356972693154,0.739738092961564,0.930240880265533,0.937083603204324,"645175","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Within.L",33.5626837192961
"47497",0.583020923472444,-0.648479598376908,1.92302899539981,0.110079777912176,0.740053328076548,0.930240880265533,0.937083603204324,"47497","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA,"999","Within.L",170.716099876906
"605989",0.843494090529029,-0.418248670514715,1.26379011691143,0.107434079338191,0.743084526322613,0.930534312706706,0.937906046364888,"605989","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter",NA,"999","Within.L",69.6357844031375
"617834",0.210139120207943,0.572588992179605,1.75707619553933,0.107842293444662,0.742614153995882,0.930534312706706,0.937906046364888,"617834","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",55.2292888627559
"4464567",0.461942965759484,0.556016746530047,1.70631212026201,0.107819931163874,0.742639895794694,0.930534312706706,0.937906046364888,"4464567","Bacteria","Gemmatimonadetes","Gemm-4",NA,NA,NA,NA,"999","Within.L",227.047612182398
"4410227",0.464214567441902,0.659568720727446,2.0266845870667,0.107698877355404,0.742779295319516,0.930534312706706,0.937906046364888,"4410227","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",209.610536603628
"769319",0.306782627440419,0.702406598943479,2.14667273322931,0.108918669233901,0.741378589651985,0.930534312706706,0.937906046364888,"769319","Bacteria","Planctomycetes","vadinHA49","PeHg47",NA,NA,NA,"999","Within.L",200.88011440237
"650206",0.16702011459781,-0.649914464624352,1.96394742127726,0.106001005186499,0.744743693058601,0.931209595155228,0.93879662716542,"650206","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA,"999","Within.L",27.7585878148492
"4350512",0.184113893242473,-0.700807149027431,2.11313402602842,0.10613998407149,0.744582246533599,0.931209595155228,0.93879662716542,"4350512","Bacteria","Acidobacteria","Sva0725","Sva0725",NA,NA,NA,"999","Within.L",109.530076137429
"899854",0.473546126604976,-0.574963317151612,1.75735829457058,0.104077605325472,0.746990157851798,0.933224108223236,0.94042430998094,"899854","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Within.L",142.1422957904
"167899",0.104376871154561,-0.87364885750562,2.6507113457634,0.10366320601571,0.747477157037493,0.933224108223236,0.940436116426085,"167899","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",39.9289440654077
"100977",3.35230840679437,0.371689982673132,1.16429581285581,0.103092554608111,0.748149544132,0.933362859633545,0.940681004084233,"100977","Bacteria","Acidobacteria","Solibacteres","Solibacterales",NA,NA,NA,"999","Within.L",256.211973473489
"1640726",0.117155025891641,0.800025913301676,2.5421609517636,0.10085236405061,0.750809151708207,0.934158882753395,0.941902543277668,"1640726","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Within.L",87.3249871370774
"561739",0.15667090495457,0.618977460713019,1.96254914965136,0.101083508728948,0.750533235386206,0.934158882753395,0.941902543277668,"561739","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",45.5057049962288
"583955",1.12139333186504,-0.363637002926713,1.13188711988317,0.101538317677523,0.749991344484285,0.934158882753395,0.941902543277668,"583955","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA,"999","Within.L",290.892685429764
"73211",0.12805318182571,0.803022468294722,2.55367581111914,0.100663771505396,0.751034531714545,0.934158882753395,0.941902543277668,"73211","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",63.2014090992452
"821807",0.160371860214093,0.728072216906546,2.35881915698847,0.0969567565302043,0.755512669224618,0.936925853035451,0.943911450319335,"821807","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA,"999","Within.L",57.6162186309283
"79817",4.902421456775,0.297922641114401,0.959634219203049,0.0973177895907611,0.755072447780119,0.936925853035451,0.943911450319335,"79817","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA,NA,"999","Within.L",498.759397797612
"807606",0.116020128797378,-0.774235199623349,2.43428552062788,0.0971869531480536,0.755231877996553,0.936925853035451,0.943911450319335,"807606","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",32.5126471119144
"643447",0.47487846240293,-0.423165340058019,1.33801734526806,0.0980931823845594,0.754130001101648,0.936925853035451,0.943911450319335,"643447","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",107.117523668638
"589792",2.94236951427214,0.377247095663795,1.22763115787079,0.0955393822422366,0.75724967691406,0.937628716150666,0.945143074942289,"589792","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA,"999","Within.L",498.68781947821
"594000",0.195415646372472,-0.717118185162058,2.28063803456247,0.0953120321718757,0.757529607993153,0.937628716150666,0.945143074942289,"594000","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA,"999","Within.L",81.4211859321967
"648108",0.446103988056179,-0.578781990703361,1.85254907054885,0.094882420506849,0.758059579353286,0.937628716150666,0.945143074942289,"648108","Bacteria","WS3","PRR-12","SSS58A",NA,NA,NA,"999","Within.L",251.257809168422
"1753259",0.848418405863314,0.380803321884412,1.24752222427251,0.0942891860248665,0.75879356065637,0.937628716150666,0.945143074942289,"1753259","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",195.255859084481
"305960",0.293061909938238,0.610169390488088,2.00403733035499,0.0942045134664227,0.758898527924712,0.937628716150666,0.945143074942289,"305960","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium",NA,"999","Within.L",106.22532108681
"264692",0.0971276084421087,0.88497370999889,2.92704359722466,0.0931452344006374,0.760216085205369,0.938559279655923,0.945587790125945,"264692","Bacteria","WS3","PRR-12","Sediment-1","CV106",NA,NA,"999","Within.L",69.6245555872098
"334662",6.8777898029127,-0.314654607675508,1.03116310030316,0.0918317976017988,0.761861194013548,0.939020259836046,0.946365751317408,"334662","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60","Congregibacter",NA,"999","Within.L",2097.34714819393
"1108208",0.48563456230125,0.417354525536793,1.38843502284506,0.0914963279237782,0.762283434022046,0.939020259836046,0.946365751317408,"1108208","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Octadecabacter",NA,"999","Within.L",64.7327390745677
"788551",0.130921451804259,0.704651083367327,2.34367752240986,0.0919778663691204,0.761677607229956,0.939020259836046,0.946365751317408,"788551","Bacteria","Planctomycetes","OM190","agg27",NA,NA,NA,"999","Within.L",46.3827040670227
"4391593",0.249100853051793,0.540501682840505,1.81576594204413,0.0899511678227896,0.764239244794537,0.940209944625662,0.947176908545044,"4391593","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",48.505393265962
"109272",1.40257812620691,-0.309554040636096,1.02571230454335,0.0898405643328033,0.764379942954838,0.940209944625662,0.947176908545044,"109272","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",133.918973201183
"212812",0.956674126028166,-0.380803660014461,1.27324965915086,0.0879139068958921,0.766846133486844,0.941520168652983,0.948423387423292,"212812","Bacteria","Cyanobacteria","Gloeobacterophycideae","Gloeobacterales","Gloeobacteraceae","Gloeobacter",NA,"999","Within.L",87.7209821937357
"73940",0.162005563552927,-0.743669866397554,2.46047531996507,0.087910874579336,0.766850038024581,0.941520168652983,0.948423387423292,"73940","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola",NA,"999","Within.L",121.749792508754
"769525",4.42155429022836,-0.303960694545608,1.02342829966168,0.0870397568000953,0.767974774005337,0.941520168652983,0.948423387423292,"769525","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","SB-1",NA,NA,"999","Within.L",1095.15051742638
"801995",0.180327554004238,0.668289195738178,2.27920424310221,0.087423502699238,0.767478553175226,0.941520168652983,0.948423387423292,"801995","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,"999","Within.L",120.02612749073
"556096",0.121664876324187,0.74332341788842,2.5454013986169,0.0868073103756899,0.76827592835965,0.941520168652983,0.948423387423292,"556096","Bacteria","Firmicutes","Clostridia","Clostridiales","[Acidaminobacteraceae]","Fusibacter",NA,"999","Within.L",41.0798094400044
"166170",0.399090168254146,-0.578808144793195,1.95912511658721,0.0848675379347696,0.770806336041126,0.943925579408242,0.950950924602115,"166170","Bacteria","Chloroflexi","Anaerolineae","GCA004",NA,NA,NA,"999","Within.L",296.362132468483
"573829",7.14742785762776,0.240915569465157,0.834077365101258,0.0841030775329727,0.771812178328008,0.944461848829638,0.951156342662459,"573829","Bacteria","[Thermi]","Deinococci","Thermales","Thermaceae","Meiothermus",NA,"999","Within.L",506.045775230016
"384716",0.14402259556727,0.673254486985405,2.35162742341336,0.0833640391236656,0.772789293844434,0.944962202693598,0.951608580099869,"384716","Bacteria","Firmicutes","Bacilli","Gemellales",NA,NA,NA,"999","Within.L",67.3011126959765
"4357972",0.0803191297100674,0.785190761291131,2.76600910369279,0.0820562616488587,0.774529929279054,0.945619242320165,0.952560543879111,"4357972","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA,"999","Within.L",36.1522576803918
"826836",0.389483475845724,0.407941795564231,1.43618277856019,0.0816807596299896,0.775032487842685,0.945619242320165,0.952583625819131,"826836","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",NA,"999","Within.L",47.5185342813482
"860839",0.737595535439708,-0.392308946717923,1.35364439449776,0.0825081095518954,0.77392683874703,0.945619242320165,0.952413715933064,"860839","Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,"999","Within.L",64.2941001212536
"568103",0.0925414444343205,-0.729059612637113,2.5193689147874,0.0806853095764097,0.776370839937651,0.946557702944512,0.953633302456167,"568103","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA,"999","Within.L",70.159523788628
"590476",17.6677284801726,0.197489081210179,0.704586452984892,0.0790988152514274,0.778522403001116,0.947229277488677,0.954622252228342,"590476","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Within.L",2274.43457679158
"570128",0.162201572635226,-0.623657161655386,2.18334751430351,0.0791138243371847,0.778501939450221,0.947229277488677,0.954622252228342,"570128","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga",NA,"999","Within.L",40.9098761081988
"673556",0.308673091852495,0.483670481196563,1.73248623804939,0.0790196002167818,0.778630440365016,0.947229277488677,0.954622252228342,"673556","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0853","JTB36",NA,NA,"999","Within.L",69.3075232079121
"324875",0.246540932721729,-0.624690439899882,2.21366071653868,0.0771891540535989,0.781143351015282,0.947513780261426,0.954730762352012,"324875","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","HTCC2188","HTCC",NA,"999","Within.L",115.897557816558
"4447969",0.29291344571888,0.507680861212647,1.82753999247881,0.0782874308792998,0.779631786854768,0.947513780261426,0.954730762352012,"4447969","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Within.L",90.5956827802687
"543487",0.24107311676963,0.590242612295335,2.13605823080386,0.0775540445790739,0.78063987225475,0.947513780261426,0.954730762352012,"543487","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Ulvibacter",NA,"999","Within.L",84.7795238874453
"299626",0.199497723431849,-0.670465108996621,2.3727775524406,0.0772052005140722,0.781121183069391,0.947513780261426,0.954730762352012,"299626","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",92.5333659111505
"554703",0.170619753301434,-0.758571345379103,2.69036051329975,0.0764341325912881,0.782189221192223,0.947976374045045,0.95494218540795,"554703","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA,"999","Within.L",109.566143162649
"276755",0.388699692864701,-0.493464113459609,1.78788009293674,0.0744370593999975,0.784982699234862,0.947976374045045,0.955272518413747,"276755","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",152.50798965523
"826918",0.121226197471575,-0.628243165855775,2.2579013761434,0.075003648176903,0.784186110655342,0.947976374045045,0.955272518413747,"826918","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",22.6949832575766
"137834",0.806506157386651,0.307969919433684,1.13019345321566,0.0749928345784383,0.784201283573112,0.947976374045045,0.955272518413747,"137834","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Within.L",107.626729963874
"330990",0.226306803225493,-0.52980233151812,1.92254967049718,0.0740597372785601,0.785514999058371,0.947976374045045,0.955329853703479,"330990","Bacteria","WS3","PRR-12","GN03","KSB4",NA,NA,"999","Within.L",72.8341856790586
"335567",0.274310676330793,0.652897284348634,2.38945484586909,0.0759162963685185,0.782909756175971,0.947976374045045,0.955111096598814,"335567","Bacteria","Planctomycetes","Phycisphaerae","MSBL9",NA,NA,NA,"999","Within.L",160.280920831571
"511931",0.106191482602054,-0.70474813192613,2.53504399155661,0.0745493137291646,0.784824618505504,0.947976374045045,0.955272518413747,"511931","Bacteria","Tenericutes","Mollicutes",NA,NA,NA,NA,"999","Within.L",97.8554115169075
"370067",0.085753959446856,-0.719418657917454,2.63654977453482,0.0717638571650241,0.788785708093813,0.951233236084126,0.95871546866464,"370067","Bacteria","Firmicutes","Clostridia","Clostridiales","[Acidaminobacteraceae]","WH1-8",NA,"999","Within.L",28.9360592863735
"15186",1.61140331974849,-0.236178515700019,0.883282866915032,0.0707736597064468,0.7902136456338,0.952264704847108,0.959858524523721,"15186","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"999","Within.L",120.386881867018
"2289308",0.0787573567703599,-0.745985969619922,2.76250248542139,0.0701976715828039,0.791049187805106,0.952581317393115,0.960281042409528,"2289308","Bacteria","Acidobacteria","Acidobacteria-6","BPC015",NA,NA,NA,"999","Within.L",91.8376001716072
"750679",0.431984029882454,-0.325585146153646,1.22746146440921,0.0693516313440341,0.79228315315699,0.953376905716408,0.961186400841722,"750679","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales",NA,NA,NA,"999","Within.L",83.6263666722694
"576629",0.105055262798377,0.686377476357013,2.65452133138782,0.0680265941498135,0.794232027418876,0.95365188563003,0.96125882200927,"576629","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga",NA,"999","Within.L",55.3185499495019
"814282",0.239651574223933,0.55410824950045,2.133488904468,0.068486105681643,0.793553895921652,0.95365188563003,0.96125882200927,"814282","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,"999","Within.L",102.254229736574
"810307",0.150851259855696,0.635266694659008,2.45421576298379,0.0681310264535853,0.794077695465456,0.95365188563003,0.96125882200927,"810307","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces",NA,"999","Within.L",62.4377976589914
"311201",0.0925716108627419,-0.733586422589364,2.77383757996681,0.0673570270705284,0.795224545421451,0.954154703489086,0.961477042260867,"311201","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces",NA,"999","Within.L",39.4397511366581
