"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p.adj","otu","domain","phylum","class","order","family","genus","sp","highest","group","mean.N"
"278774",1.48580699704335,-3.01269280074565,0.683501417024425,16.5998903327138,4.61536901115121e-05,0.000321961776191686,0.000334959079728836,"278774","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Below.R",56.8603799257159
"79817",32.9279036246778,2.09748909045777,0.496423689217842,16.5894187228173,4.64092287219827e-05,0.000323372685549613,0.000336426946211939,"79817","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA,NA,"999","Above.R",692.476436074498
"71809",5.0347025915932,-2.60458258877206,0.600335777556727,16.5754307034731,4.67527989315356e-05,0.000325393046692075,0.000338528867492793,"71809","Bacteria","Verrucomicrobia","Verruco-5","LD1-PB3","LD1-PA34",NA,NA,"999","Below.R",189.738241370952
"4418992",2.45116486509735,-4.68756416562353,0.983989910938598,16.5672761400963,4.69542680352576e-05,0.000326420908025176,0.000339598222651336,"4418992","Bacteria","Actinobacteria","Actinobacteria","WCHB1-81","At425_EubF1",NA,NA,"999","Below.R",110.186919901984
"937979",1.02138860777837,-4.63600588838693,0.980496431135809,16.5217756499401,4.80945478261264e-05,0.000333965458531763,0.000347447339787371,"937979","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","koll13",NA,NA,"999","Below.R",47.5765171915325
"300391",2.94706839391909,-2.88072759793347,0.657810210322593,16.5146772432074,4.82749335644217e-05,0.000334834939202829,0.000348351920600867,"300391","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,"999","Below.R",85.1558592417181
"529621",4.69295221761606,-2.81254146843866,0.644142305257771,16.507287054194,4.84634569449643e-05,0.000335758813012544,0.000349313090354457,"529621","Bacteria","WS3","PRR-12","Sediment-1","MSB-4E2",NA,NA,"999","Below.R",160.57048309379
"1013670",2.74422649962362,4.2872813476944,0.927846262173531,16.5030917331829,4.85708086035742e-05,0.000336118856801701,0.000349687668783315,"1013670","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA,"999","Above.R",46.7069732670172
"550979",1.01366639558186,7.00798107447252,1.36787997921671,16.4982088402773,4.86960552694214e-05,0.000336601776116308,0.000350190083110622,"550979","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,"999","Above.R",41.2535716989097
"306303",1.43072098803621,5.65704450525242,1.14951600919094,16.4899753963721,4.89079797564866e-05,0.000337682058182158,0.000351313975179131,"306303","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",37.267766371514
"827888",5.66130217060717,-2.74580471024101,0.631317715229373,16.4708292508326,4.94043840172212e-05,0.000340721825682404,0.000354476455323562,"827888","Bacteria","Chloroflexi","Anaerolineae","SHA-20",NA,NA,NA,"999","Below.R",201.895560679528
"171373",3.62889667700166,-2.80982097448968,0.645186646768727,16.445718572063,5.00631191631436e-05,0.000344872951420112,0.000358795158224846,"171373","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Below.R",202.137705604599
"4457581",0.329387725553132,6.98984494930347,1.51138436702801,16.4143271803223,5.08990540802997e-05,0.000350233967362063,0.000364372593495479,"4457581","Bacteria",NA,NA,NA,NA,NA,NA,"999","Above.R",4.57572843356769
"278297",2.47440612702327,-4.9971505817618,1.03791173890398,16.4058035995832,5.1128445378108e-05,0.000351413969422126,0.000365600231163504,"278297","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA,"999","Below.R",96.9326276281
"810713",209.181322511757,1.05298391592021,0.257784846983747,16.3906576636282,5.15386290085121e-05,0.000353832510693054,0.000368116406741793,"810713","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Above.R",4417.49978675499
"222625",4.86166556692924,-2.49630169164008,0.58188223612574,16.3678007210283,5.21639164755101e-05,0.000357720688237142,0.000372161546470476,"222625","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Below.R",202.690219467354
"3685331",8.16122374113167,-1.9313467615872,0.460102076815295,16.3402518205849,5.29277068808038e-05,0.000362548818351691,0.000377184583798415,"3685331","Bacteria","Planctomycetes","C6","Ucm1571",NA,NA,NA,"999","Below.R",290.435630354119
"589792",2.7213435180802,4.10914940426369,0.901327066928769,16.3348708682457,5.30782009461969e-05,0.000363169787533787,0.000377830620940572,"589792","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA,"999","Above.R",226.483508043843
"325983",1.85155792098567,-4.04025665335404,0.880945077542902,16.3099835873857,5.3779863472852e-05,0.000367556296640472,0.000382394209422959,"325983","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,"999","Below.R",96.9359536753913
"2589",36.0554299073138,-1.58512402185225,0.382272154967183,16.3041997038931,5.3944263376565e-05,0.000368265168090408,0.000383131697367414,"2589","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,NA,"999","Below.R",1496.88624810341
"1107117",5.83019966315692,-2.11808808040478,0.502567475334873,16.2556034239497,5.53456682167672e-05,0.000377407708323101,0.000392643313618728,"1107117","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Below.R",216.794929326841
"1853457",19.5734300752887,3.73506517188569,0.835320828619302,16.2513278720796,5.54707039453202e-05,0.000377835804987821,0.000393088692155726,"1853457","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiaceae",NA,NA,"999","Above.R",468.714699324239
"343354",5.15415756397831,-2.50973932419196,0.58685016759842,16.2389920911326,5.58330502448692e-05,0.00037987755822434,0.000395212869109982,"343354","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,"999","Below.R",170.15158861709
"784506",3.35797877655326,-2.97569335298301,0.683091683202993,16.2103031026784,5.66849812593738e-05,0.000385242050686606,0.000400793921244889,"784506","Bacteria","Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"999","Below.R",122.350414927335
"4357972",1.75112085512701,6.00109265111215,1.21196563703701,16.1715087148866,5.78578261355439e-05,0.000392773094873172,0.00040862898682307,"4357972","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA,"999","Above.R",127.289891964374
"556096",8.67373485021165,2.44534534883905,0.579027101467655,16.1687163165191,5.79431824474478e-05,0.000392913043881073,0.0004087745854449,"556096","Bacteria","Firmicutes","Clostridia","Clostridiales","[Acidaminobacteraceae]","Fusibacter",NA,"999","Above.R",162.108620635919
"109302",4.42872336507638,-3.27764471158285,0.74347283388654,16.1510153091365,5.84872095144404e-05,0.000396159458195467,0.000412152054547072,"109302","Bacteria","OP8","OP8_1","HMMVPog-54",NA,NA,NA,"999","Below.R",151.118393838996
"1081739",7.63248598186929,-2.10248833388574,0.501223550990185,16.120494812174,5.94373265677957e-05,0.000402146192798163,0.000418380468170638,"1081739","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",257.181514505713
"102747",0.356255869990028,-5.65521677216046,1.26718651442328,16.0917416296735,6.03466233602425e-05,0.000407843716228632,0.00042430799543048,"102747","Bacteria","Planctomycetes","vadinHA49",NA,NA,NA,NA,"999","Below.R",18.413711434352
"3959282",1.71114730201811,3.21744527759554,0.74179699080591,16.0266637377456,6.24566685959231e-05,0.000421634618140887,0.000438655623486828,"3959282","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Above.R",31.9297450197475
"1041464",9.30367044454762,-1.93780815088244,0.466117000467286,16.0219490847085,6.26123857191459e-05,0.00042221618769944,0.000439260670478541,"1041464","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces",NA,"999","Below.R",355.879773615686
"165185",0.329725324769216,-5.79723825029712,1.35856078032433,15.9796388121445,6.40274170937048e-05,0.000431279017027408,0.000448689357968538,"165185","Bacteria","Chloroflexi","Anaerolineae","CFB-26",NA,NA,NA,"999","Below.R",20.4247072086881
"312465",12.384172950637,-1.9209373435091,0.463050986843891,15.9696182806715,6.43672296641842e-05,0.000433087269215004,0.000450570607649289,"312465","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Below.R",402.991647255516
"2864536",1.69976156353826,-3.19121588892618,0.731997269432671,15.9533043475305,6.49243467814667e-05,0.000436352005112648,0.000453967137960333,"2864536","Bacteria","Acidobacteria","BPC102","B110",NA,NA,NA,"999","Below.R",55.2191967964897
"584500",1.08148069543783,5.48920722460714,1.14395939561203,15.9418865716926,6.53171438968667e-05,0.000437290212511879,0.000454943219937387,"584500","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Above.R",12.4774332743186
"696322",65.2597147879696,-1.70427818596169,0.414069027087105,15.9435239076847,6.526066939306e-05,0.000437290212511879,0.000454943219937387,"696322","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae",NA,NA,"999","Below.R",2040.99063124334
"4411077",0.616092056269038,-5.8692793980067,1.26824677289527,15.9420862645532,6.53102535192901e-05,0.000437290212511879,0.000454943219937387,"4411077","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",96.8170275616025
"4371082",9.69091752059449,-1.71487590739284,0.416572916312179,15.9408722561629,6.53521540201473e-05,0.000437290212511879,0.000454943219937387,"4371082","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Below.R",316.496678825231
"4443230",7.64707457180865,2.36041288507672,0.564711481739252,15.9387387491067,6.54258557833253e-05,0.000437301232102424,0.000454954684378762,"4443230","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Above.R",159.903673077541
"4301763",0.623661865919806,-5.60003321497683,1.09624460085435,15.9107577972628,6.64002285567503e-05,0.000443325618383848,0.000461222269645018,"4301763","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",22.7069958665784
"4355493",2.50502341347256,-3.55606428648966,0.80290867021988,15.9031997124105,6.66659164249048e-05,0.000444610381079942,0.000462558897040493,"4355493","Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","NB1-i",NA,NA,"999","Below.R",90.264207979428
"309636",1.9960694277824,-3.57743288315269,0.807703552831567,15.8791831311735,6.75172850040913e-05,0.000449794075400472,0.000467951852377423,"309636","Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","NB1-i",NA,NA,"999","Below.R",81.2986421448252
"4482601",0.633115886317437,-6.24479497962234,1.24631225414297,15.8731108415651,6.7734269478972e-05,0.000450744826170922,0.000468940984090163,"4482601","Bacteria","Chloroflexi","Anaerolineae","GCA004",NA,NA,NA,"999","Below.R",27.0049600624312
"3681149",2.27291636168169,3.07333822404211,0.71671700631944,15.8624008784957,6.81186854915265e-05,0.000452311052787827,0.000470570437848466,"3681149","Bacteria","Spirochaetes","[Leptospirae]","[Leptospirales]","Sediment-4","SJA-88",NA,"999","Above.R",42.4054868023819
"152483",25.1473306281446,-2.47707265873184,0.586664076850956,15.8637151700987,6.807139334043e-05,0.000452311052787827,0.000470570437848466,"152483","Archaea","Crenarchaeota","Thaumarchaeota","Cenarchaeales","Cenarchaeaceae","Nitrosopumilus",NA,"999","Below.R",1021.68940163811
"651628",3.01324153465526,-2.7067506325907,0.635718613759665,15.8510866733127,6.85271737799188e-05,0.000454526139530412,0.000472874945624489,"651628","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA,NA,"999","Below.R",117.101718261409
"149001",0.951388377908386,-3.78221243709894,0.850578395032346,15.8458469840933,6.87171815070398e-05,0.00045528883686269,0.00047366843235311,"149001","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,"999","Below.R",35.1276053829672
"155783",1.9981914495497,-4.04409393433837,0.894421502539465,15.8380155916624,6.9002161017093e-05,0.000456678424441371,0.000475114116316167,"155783","Bacteria","Acidobacteria","Sva0725","Sva0725",NA,NA,NA,"999","Below.R",71.4759694659879
"560545",13.8740459119363,-2.79689232936825,0.654572416012783,15.8202282917111,6.96538541656335e-05,0.000460489369206132,0.000479078905448594,"560545","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae",NA,NA,"999","Below.R",397.247151201941
"209831",3.59706776139264,-2.80611509403899,0.656870510672036,15.8107864169785,7.00022985011e-05,0.000462289390210202,0.000480951591660441,"209831","Bacteria","WS3","PRR-12","Sediment-1",NA,NA,NA,"999","Below.R",129.909976211959
"341286",0.227565638130291,6.45766120052248,1.47412173794656,15.8002900303784,7.03917171895137e-05,0.000464355795242564,0.000483101415581076,"341286","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thiorhodospira",NA,"999","Above.R",5.7223570760765
"162638",0.46385728982455,-6.28948826047041,1.43231968972965,15.7707323190068,7.15000644364845e-05,0.000471155147736183,0.000490175251739374,"162638","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","zEL20",NA,NA,"999","Below.R",47.3840176439132
"249219",9.82393617688031,-1.84850975489544,0.449765040513651,15.7511662800234,7.2243386650363e-05,0.00047553699954561,0.000494733994913657,"249219","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",373.659207932893
"4452363",1.42291253925977,-4.61709622061867,0.999322577224339,15.7306837979982,7.30298549872243e-05,0.000480193055165183,0.00049957801125605,"4452363","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",53.5389289587425
"4430602",1.67154553765074,-3.8349221199459,0.8610614602373,15.7228249020081,7.33338952207122e-05,0.000481670357245132,0.000501114950674866,"4430602","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",81.887423524444
"150811",3.78395098155378,-2.69146145723636,0.635788527401216,15.6827429530297,7.49044845633958e-05,0.000491454396557026,0.000511293962738682,"150811","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Below.R",154.880928646378
"2205314",0.735398517121566,-4.4639616699458,0.982409077832742,15.6759898155674,7.51724140343258e-05,0.00049267967686212,0.000512568706493232,"2205314","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae",NA,NA,"999","Below.R",27.0793435685837
"613161",1.25602074532974,-5.00169212773913,1.06821439287431,15.6674429924261,7.55128903443812e-05,0.000494377272384088,0.000514334832399593,"613161","Bacteria","Bacteroidetes","[Rhodothermi]","[Rhodothermales]",NA,NA,NA,"999","Below.R",43.7252074503703
"344282",0.666202279164747,-4.29080616796236,0.953188197661781,15.6300567192651,7.70205619983579e-05,0.00050370451591383,0.000524038608251759,"344282","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA,"999","Below.R",23.1904856125862
"154272",2.96084773897814,-2.20024819063044,0.531359026121721,15.6103788425114,7.78262363960337e-05,0.000508425649825112,0.000528950330037198,"154272","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Below.R",114.024928510261
"103364",7.74484488043585,-2.36087029915197,0.566919843952544,15.5777979735135,7.91788848416532e-05,0.000516706077531176,0.00053756503106473,"103364","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Below.R",232.825811450728
"3420491",2.23811950959911,-3.65320216294616,0.829972029878728,15.5683035303814,7.95774948282965e-05,0.000518749533955888,0.000539690979963334,"3420491","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae",NA,NA,"999","Below.R",87.2594159152187
"540095",4.12293624067795,2.61893882968032,0.628973256353689,15.515124990583,8.18477320563796e-05,0.000532976272371425,0.000554492038845473,"540095","Bacteria","Caldithrix","Caldithrixae","Caldithrixales","Caldithrixaceae",NA,NA,"999","Above.R",98.0583016779303
"323057",8.49188555671683,-2.40783601361186,0.578455508551446,15.5118917159557,8.19878462609589e-05,0.000533316440469196,0.000554845939219394,"323057","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae",NA,NA,"999","Below.R",309.401912764894
"159917",0.338393297082875,-5.0251293467469,1.14583781141847,15.5052619328007,8.22759036203916e-05,0.000534258566876402,0.000555826098411205,"159917","Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j",NA,NA,NA,"999","Below.R",15.7167967326713
"267474",0.356643242415698,-5.91039211469608,1.39470664122812,15.5045076062419,8.23087427960843e-05,0.000534258566876402,0.000555826098411205,"267474","Bacteria","GN04","GN15",NA,NA,NA,NA,"999","Below.R",18.3251703229143
"98692",0.266045393200788,6.68290533894987,1.51822438414432,15.4790236459692,8.34259551181881e-05,0.00054035445209422,0.000562168068960768,"98692","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas","autotrophica","999","Above.R",4.16882710160029
"95078",1.28438426874909,5.05471042934645,1.09028751663648,15.4807645106664,8.33491527134744e-05,0.00054035445209422,0.000562168068960768,"95078","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",20.6854958508281
"309489",0.261950307925362,6.66046796393555,1.51833376712383,15.4190264777732,8.61168436588306e-05,0.000557188831732881,0.000579682037166158,"309489","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,"999","Above.R",9.17462612102503
"4396309",17.2723725811272,-1.73994331775395,0.429453652798892,15.4149946072162,8.63007748327876e-05,0.000557784241171659,0.000580301482741449,"4396309","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",623.789529114621
"242665",3.81489854177571,-3.11961387163828,0.730024984797058,15.4089707035616,8.65763179095808e-05,0.000558856680706339,0.00058141721568295,"242665","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",156.1550928864
"4353416",2.53494624403167,-3.98722579317614,0.896206750385976,15.407344143048,8.6650871073433e-05,0.000558856680706339,0.00058141721568295,"4353416","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Below.R",94.028070644931
"4333468",0.601724929900484,-5.75027697411621,1.10811788104286,15.3886997080776,8.7510063904735e-05,0.000563798914902162,0.000586558963369954,"4333468","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","koll13",NA,NA,"999","Below.R",25.4987459537034
"804693",0.322044984975877,-5.29855692452064,1.21208212004977,15.3805213882811,8.78896458204009e-05,0.000565643966579017,0.000588478498101815,"804693","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",16.244927249387
"4409440",2.52098212933466,-2.73046231402061,0.651083777382604,15.3626091250096,8.87268090741311e-05,0.000570426911303921,0.000593454525947101,"4409440","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,"999","Below.R",95.9876493009794
"173711",0.696442343830697,-5.21442240165922,1.09561948889727,15.3341453744121,9.00736533201558e-05,0.000578473017989445,0.000601825446628004,"173711","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,"999","Below.R",28.6237914577247
"581055",2.59019119028568,-4.2767107766964,0.95218027586546,15.2892568757026,9.22396121336444e-05,0.00059113221334645,0.000614995682166664,"581055","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA,"999","Below.R",101.588443144348
"10938",1.55333687454582,4.58293015344023,1.01656265323687,15.2911169557058,9.21488272778655e-05,0.00059113221334645,0.000614995682166664,"10938","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA,"999","Above.R",64.6372268261808
"543661",15.529434419013,2.90230002751798,0.6944444108777,15.2709829690702,9.31363054472675e-05,0.000596249195948804,0.000620319232694142,"543661","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"999","Above.R",287.30331440521
"3992845",8.90322248598336,-1.55463824230415,0.38800163365008,15.2538212636191,9.39864094833913e-05,0.000601057449056588,0.000625321590598665,"3992845","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Below.R",306.567926714802
"540433",0.318903887148085,6.94453232269401,1.56283926114965,15.2464627065946,9.43533028045711e-05,0.000602768626022044,0.000627101846219013,"540433","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA,"999","Above.R",8.85244383924904
"526723",2.31478188606341,-4.10167389201154,0.922776643483294,15.2345993321353,9.49478409471757e-05,0.000605928966044595,0.000630389766288609,"526723","Bacteria","OP8","SAW1_B6",NA,NA,NA,NA,"999","Below.R",90.2134313779452
"325483",5.47095120708016,-3.16640589276896,0.744535355591102,15.1916747575335,9.71306989261243e-05,0.000619208205654043,0.000644205076701207,"325483","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Below.R",273.088861609966
"309672",2.9207294410303,2.67075410064125,0.647873854753442,15.1441906406371,9.96043143280725e-05,0.000634311210553066,0.000659917776146327,"309672","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Above.R",54.1482259257758
"311077",0.243234271171701,6.55414145289728,1.51949567900434,15.1233670543714,0.000100708992634026,0.000640673874524007,0.000666537295064192,"311077","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Above.R",6.93622805348651
"277602",3.17754455646574,-3.26198331983926,0.766478863701252,15.08812297807,0.000102606837495148,0.000652063766238799,0.000678386986329178,"277602","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Below.R",114.294238120554
"569516",0.325057289550848,-5.77675206351528,1.39599385606293,15.0819321169026,0.000102943904439467,0.000653521502137161,0.000679903569697484,"569516","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"999","Below.R",15.1917246300053
"388833",1.7317449108242,-4.13604709570174,0.934697050785487,15.0678632992459,0.000103714043340401,0.000657722600870319,0.000684274262958509,"388833","Archaea","Crenarchaeota","MCG",NA,NA,NA,NA,"999","Below.R",146.445209864434
"111106",0.439990806524126,6.9034107945379,1.48262693110145,15.0649146619725,0.000103876187785911,0.000657926861436382,0.000684486769337505,"111106","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA,"999","Above.R",15.0433004901408
"714176",13.8912067442038,1.59611574624087,0.402612788908698,15.0607989715354,0.000104102934698744,0.000657926861436382,0.000684486769337505,"714176","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfococcus",NA,"999","Above.R",297.940733748372
"536496",0.193809461086527,6.22595152273941,1.47946045235828,15.0594043188345,0.000104179883644812,0.000657926861436382,0.000684486769337505,"536496","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Paludibacter",NA,"999","Above.R",3.2583518753202
"1106218",2.31877693428833,-3.75070732365063,0.862956878616456,15.061978313033,0.00010403791002868,0.000657926861436382,0.000684486769337505,"1106218","Bacteria","OP8","OP8_1","HMMVPog-54",NA,NA,NA,"999","Below.R",93.0699537817581
"805279",8.74116889582201,-1.69367555570502,0.423691614110527,15.0551844752322,0.000104413059247538,0.000658029965288998,0.000684594035398704,"805279","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae",NA,NA,"999","Below.R",293.384252541299
"97685",0.322165128421356,-5.76392814558728,1.39541639781742,15.0565193329816,0.00010433924236603,0.000658029965288998,0.000684594035398704,"97685","Bacteria","Acidobacteria",NA,NA,NA,NA,NA,"999","Below.R",13.8229276956065
"510511",3.19801667937738,-2.92463283803901,0.698991239740308,15.027927579597,0.000105931897532346,0.000666909425439635,0.000693831951264764,"510511","Bacteria","Acidobacteria","Solibacteres","Solibacterales","PK34",NA,NA,"999","Below.R",133.570309168443
"1106491",1.32903093662947,-3.45075508533855,0.808429017557771,14.9560049010256,0.000110047271927474,0.000692100407593615,0.00072003987041458,"1106491","Bacteria","Planctomycetes","C6","d113",NA,NA,NA,"999","Below.R",45.1072919763363
"2716666",3.9621947202424,2.6935345347218,0.657069176504529,14.9436555890982,0.000110769910429091,0.000695924002478421,0.000724017820340872,"2716666","Bacteria","SAR406","AB16","noFP_H7",NA,NA,NA,"999","Above.R",130.339807891329
"807476",0.235090764935664,6.50427957969366,1.52350839519067,14.9158827678187,0.000112412576690345,0.000704785049518288,0.000733236579775659,"807476","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA,"999","Above.R",3.4438210423854
"509377",1.3806867854128,-3.25148928988472,0.768334470985695,14.9158952655953,0.000112411832002775,0.000704785049518288,0.000733236579775659,"509377","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,"999","Below.R",48.9864349581125
"316123",0.763332211115664,-3.77113755016786,0.875522025508871,14.9106451902121,0.000112725098406156,0.000706015090017504,0.00073451627588903,"316123","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Below.R",28.5225396874184
"3568046",4.27156091811281,-3.6926423448888,0.855762584581553,14.8808646854759,0.000114518771853131,0.000716509717914072,0.000745434562351203,"3568046","Bacteria","Acidobacteria","Acidobacteria-6","BPC015",NA,NA,NA,"999","Below.R",249.606155266415
"1044611",0.232955539562147,6.49104609008622,1.52487645370255,14.8554352225098,0.000116073106064965,0.000725486797845804,0.000754774038819971,"1044611","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae",NA,NA,"999","Above.R",3.98900455139599
"549186",0.291459861118659,6.81408191573058,1.56705649244487,14.8491398385283,0.000116461169356605,0.000725670263680939,0.000754964911003699,"549186","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas",NA,"999","Above.R",6.97575554753792
"618672",6.32537312015451,-1.7249791255828,0.43409852954098,14.8494254533848,0.000116443535091455,0.000725670263680939,0.000754964911003699,"618672","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Below.R",219.043605485351
"734529",5.18351300225493,-2.12465433116338,0.527382791940499,14.8511379745141,0.000116337857970756,0.000725670263680939,0.000754964911003699,"734529","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae",NA,NA,"999","Below.R",161.914759420603
"591118",0.537211531761889,4.85444024586134,1.08229322360657,14.811904347878,0.000118783313508213,0.000739380440698814,0.000769228555375237,"591118","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,"999","Above.R",7.75032532680977
"584106",4.50833773126035,-2.70960638439868,0.657926423461659,14.8096223018044,0.000118927136854101,0.000739517206524116,0.000769370842312287,"584106","Bacteria","Acidobacteria","Acidobacteria-6","CCU21",NA,NA,NA,"999","Below.R",154.173396023059
